"filter_level","retweeted","jDate","in_reply_to_screen_name","possibly_sensitive","truncated","lang","in_reply_to_status_id_str","id","extended_entities","in_reply_to_user_id_str","X_id","timestamp_ms","in_reply_to_status_id","created_at","favorite_count","place","coordinates","retweeted_status","text","contributors","geo","entities","source","favorited","in_reply_to_user_id","retweet_count","id_str","user","manual_class"
"medium","false","Sat Sep 20 22:44:14 MST 2014","","false","false","en","","5.135643397441577E17","",NA,"541e65ac77da5f32ccbd7edc",1411278254824,"","Sun Sep 21 05:44:14 +0000 2014",0,"","",NA,"Loudly narrates to myself my plans to shoot a guy in a truck. Right behind the truck. Very loudly.",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","false",NA,0,"513564339744157696","{ ""id"" : 2.718349567E9 , ""id_str"" : ""2718349567"" , ""name"" : ""Guido Mista"" , ""screen_name"" : ""guidomistaeng"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""English bot for Guido Mista! Stupid jokes galore. [WIP; will reply manually]"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 105 , ""friends_count"" : 42 , ""listed_count"" : 1 , ""favourites_count"" : 196 , ""statuses_count"" : 5886 , ""created_at"" : ""Sat Aug 09 01:04:58 +0000 2014"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en-gb"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""000000"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""FF7373"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""000000"" , ""profile_text_color"" : ""000000"" , ""profile_use_background_image"" : false , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/509388205091586048/nzxoviqK_normal.png"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/509388205091586048/nzxoviqK_normal.png"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2718349567/1410282611"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:44:17 MST 2014","","false","false","en","","5.1356435106496922E17","",NA,"541e65af77da5f32ccbd7edd",1411278257520,"","Sun Sep 21 05:44:17 +0000 2014",0,"","",NA,"I'm Not Scared To Die , I Been Through So Much Shit Sometimes I Want To Be In The Sky.",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",NA,0,"513564351064969217","{ ""id"" : 2.621646233E9 , ""id_str"" : ""2621646233"" , ""name"" : ""Balla's Baeee ❤"" , ""screen_name"" : ""EliissaaHeaven"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""Trust Nobody , Show No Love !   8|28"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 280 , ""friends_count"" : 514 , ""listed_count"" : 1 , ""favourites_count"" : 58 , ""statuses_count"" : 1095 , ""created_at"" : ""Thu Jun 19 01:34:39 +0000 2014"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/508451794348146688/lKvnZL2F_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/508451794348146688/lKvnZL2F_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2621646233/1410710727"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:44:32 MST 2014","","false","false","en","","5.1356441232278323E17","",NA,"541e65be77da5f32ccbd7edf",1411278272127,"","Sun Sep 21 05:44:32 +0000 2014",0,"","",NA,"""And if I turn it on me, if I even it out, can I still get in, or will they send me to hell?",NA,"","","","",NA,NA,"","",0
"medium","false","Sat Sep 20 22:44:38 MST 2014","","false","false","en","","5.1356443947213619E17","",NA,"541e65c477da5f32ccbd7ee1",1411278278600,"","Sun Sep 21 05:44:38 +0000 2014",0,"","",NA,"Sometimes I just want to die.",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513564439472136192","{ ""id"" : 538978606 , ""id_str"" : ""538978606"" , ""name"" : ""Nicole Avien"" , ""screen_name"" : ""ncavien"" , ""location"" : """" , ""url"" : ""http://ncavien.blogspot.com"" , ""description"" :  null  , ""protected"" : false , ""verified"" : false , ""followers_count"" : 258 , ""friends_count"" : 83 , ""listed_count"" : 2 , ""favourites_count"" : 1166 , ""statuses_count"" : 9116 , ""created_at"" : ""Wed Mar 28 11:59:25 +0000 2012"" , ""utc_offset"" : 28800 , ""time_zone"" : ""Kuala Lumpur"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""000000"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/474528033/colorful-baby-birds10000.jpg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/474528033/colorful-baby-birds10000.jpg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""75676E"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : false , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/468699466413797377/_rfobLYs_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/468699466413797377/_rfobLYs_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/538978606/1392126162"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:44:42 MST 2014","","false","false","en","","5.1356445689106432E17","",NA,"541e65c877da5f32ccbd7ee2",1411278282752,"","Sun Sep 21 05:44:42 +0000 2014",0,"","",NA,"SOMEONE DM ME TO MIKEY PLEASE IM BEGGING YOU IM CRYING SO HARD TODAYS BEEN SHITTY I WANT TO DIE I",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",NA,0,"513564456891064321","{ ""id"" : 2.812029606E9 , ""id_str"" : ""2812029606"" , ""name"" : ""Michael pls! | Jenna"" , ""screen_name"" : ""grungecutiemgc"" , ""location"" : ""5SOS, Panic! FOB, PTV, SWS"" , ""url"" :  null  , ""description"" : ""at a fall out boy concert when I was the realest I held up a sign with Patrick's ass is the reason I breath. you?"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 90 , ""friends_count"" : 156 , ""listed_count"" : 4 , ""favourites_count"" : 75 , ""statuses_count"" : 233 , ""created_at"" : ""Mon Sep 15 22:57:27 +0000 2014"" , ""utc_offset"" : -18000 , ""time_zone"" : ""Central Time (US & Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/511992523246419968/EFH6X1gr.png"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/511992523246419968/EFH6X1gr.png"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""3B94D9"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/513368676993495040/F291r2i0_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/513368676993495040/F291r2i0_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2812029606/1411183588"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:44:47 MST 2014","","false","false","en","","5.1356447631527117E17","",NA,"541e65cd77da5f32ccbd7ee3",1411278287384,"","Sun Sep 21 05:44:47 +0000 2014",0,"","",NA,"Why did I put myself through another year of this?! It isn't even midterm and I'm ready to kill her.",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513564476315271169","{ ""id"" : 108218732 , ""id_str"" : ""108218732"" , ""name"" : ""Lindsay Johnson"" , ""screen_name"" : ""LindsayScott_87"" , ""location"" : ""Tuscaloosa, AL"" , ""url"" :  null  , ""description"" : ""Born & raised in the great state of Michigan. Currently going to school at the University of Alabama. I can't wait to be done with school & move somewhere else."" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 270 , ""friends_count"" : 181 , ""listed_count"" : 1 , ""favourites_count"" : 1444 , ""statuses_count"" : 15427 , ""created_at"" : ""Mon Jan 25 06:51:05 +0000 2010"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""FF1C8C"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/750608426/15268c489f1105c05db6c46d15f38af9.png"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/750608426/15268c489f1105c05db6c46d15f38af9.png"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""2EE5E9"" , ""profile_sidebar_border_color"" : ""131A1E"" , ""profile_sidebar_fill_color"" : ""FFA100"" , ""profile_text_color"" : ""B0FFF6"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/479689054376972288/vRNk05mz_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/479689054376972288/vRNk05mz_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/108218732/1409852596"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:45:03 MST 2014","","false","false","en","","5.135645428575232E17","{ ""media"" : [ { ""id"" : 4.8149964232080998E17 , ""id_str"" : ""481499642320809984"" , ""indices"" : [ 24 , 46] , ""media_url"" : ""http://pbs.twimg.com/media/Bq6hX6QCcAA-Rs1.jpg"" , ""media_url_https"" : ""https://pbs.twimg.com/media/Bq6hX6QCcAA-Rs1.jpg"" , ""url"" : ""http://t.co/6IKCvb9ud6"" , ""display_url"" : ""pic.twitter.com/6IKCvb9ud6"" , ""expanded_url"" : ""http://twitter.com/BeforeIDielWant/status/481499648184418304/photo/1"" , ""type"" : ""photo"" , ""sizes"" : { ""small"" : { ""w"" : 340 , ""h"" : 226 , ""resize"" : ""fit""} , ""medium"" : { ""w"" : 500 , ""h"" : 333 , ""resize"" : ""fit""} , ""thumb"" : { ""w"" : 150 , ""h"" : 150 , ""resize"" : ""crop""} , ""large"" : { ""w"" : 500 , ""h"" : 333 , ""resize"" : ""fit""}} , ""source_status_id"" : 4.814996481844183E17 , ""source_status_id_str"" : ""481499648184418304""}]}",NA,"541e65dd77da5f32ccbd7ee5",1411278303248,"","Sun Sep 21 05:45:03 +0000 2014",0,"","",NA,"Before I die, I want to http://t.co/6IKCvb9ud6",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ] , ""media"" : [ { ""id"" : 4.8149964232080998E17 , ""id_str"" : ""481499642320809984"" , ""indices"" : [ 24 , 46] , ""media_url"" : ""http://pbs.twimg.com/media/Bq6hX6QCcAA-Rs1.jpg"" , ""media_url_https"" : ""https://pbs.twimg.com/media/Bq6hX6QCcAA-Rs1.jpg"" , ""url"" : ""http://t.co/6IKCvb9ud6"" , ""display_url"" : ""pic.twitter.com/6IKCvb9ud6"" , ""expanded_url"" : ""http://twitter.com/BeforeIDielWant/status/481499648184418304/photo/1"" , ""type"" : ""photo"" , ""sizes"" : { ""small"" : { ""w"" : 340 , ""h"" : 226 , ""resize"" : ""fit""} , ""medium"" : { ""w"" : 500 , ""h"" : 333 , ""resize"" : ""fit""} , ""thumb"" : { ""w"" : 150 , ""h"" : 150 , ""resize"" : ""crop""} , ""large"" : { ""w"" : 500 , ""h"" : 333 , ""resize"" : ""fit""}} , ""source_status_id"" : 4.814996481844183E17 , ""source_status_id_str"" : ""481499648184418304""}]}","<a href=""http://kucukbeyin.com/"" rel=""nofollow"">BeforeIDielWantBeforeIDielWant</a>","false",NA,0,"513564542857523200","{ ""id"" : 1870143224 , ""id_str"" : ""1870143224"" , ""name"" : ""Bucket List"" , ""screen_name"" : ""BeforeIDielWant"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""Before I die I want to ........"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 0 , ""friends_count"" : 2 , ""listed_count"" : 0 , ""favourites_count"" : 0 , ""statuses_count"" : 3375 , ""created_at"" : ""Mon Sep 16 03:45:30 +0000 2013"" , ""utc_offset"" : 10800 , ""time_zone"" : ""Baghdad"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/481208560567607296/d0SycWi9_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/481208560567607296/d0SycWi9_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/1870143224/1403563898"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:45:07 MST 2014","","false","false","en","","5.1356456136738816E17","",NA,"541e65e177da5f32ccbd7ee6",1411278307661,"","Sun Sep 21 05:45:07 +0000 2014",0,"","",NA,"I want to die",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",NA,0,"513564561367388160","{ ""id"" : 185429658 , ""id_str"" : ""185429658"" , ""name"" : ""HE FOLLOWED ME"" , ""screen_name"" : ""osnapitzbiebr"" , ""location"" : ""Honeymoon Ave."" , ""url"" : ""https://twitter.com/ArianaGrande/status/465709613271498752"" , ""description"" : ""lil shit♥"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 6112 , ""friends_count"" : 3449 , ""listed_count"" : 85 , ""favourites_count"" : 10215 , ""statuses_count"" : 102833 , ""created_at"" : ""Tue Aug 31 23:47:35 +0000 2010"" , ""utc_offset"" : -16200 , ""time_zone"" : ""Caracas"" , ""geo_enabled"" : true , ""lang"" : ""es"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""FFFFFF"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/510125563374084096/vpnbAFtA.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/510125563374084096/vpnbAFtA.jpeg"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""000000"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""E6F6F9"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/513065725464821762/rMZTbK7Q_normal.png"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/513065725464821762/rMZTbK7Q_normal.png"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/185429658/1411159410"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:45:17 MST 2014","","false","false","en","","5.1356460208986931E17","",NA,"541e65eb77da5f32ccbd7ee8",1411278317388,"","Sun Sep 21 05:45:17 +0000 2014",0,"","",NA,"hizi streets hazina huruma, yani you guys can troll someone till they commit suicide.smh!!",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","false",NA,0,"513564602089869312","{ ""id"" : 480436565 , ""id_str"" : ""480436565"" , ""name"" : ""Forever young"" , ""screen_name"" : ""nganga_jeff"" , ""location"" : ""nairobi "" , ""url"" :  null  , ""description"" : ""am a limited edition|journalist in making|blogger|screenwriter|chelsea to the core|failure terrorist.#KOT"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 741 , ""friends_count"" : 1284 , ""listed_count"" : 8 , ""favourites_count"" : 50 , ""statuses_count"" : 721 , ""created_at"" : ""Wed Feb 01 14:03:23 +0000 2012"" , ""utc_offset"" : 10800 , ""time_zone"" : ""Baghdad"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/486620598828040194/doyX1_kM_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/486620598828040194/doyX1_kM_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/480436565/1390384433"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:45:22 MST 2014","","false","false","en","","5.1356462568663859E17","",NA,"541e65f077da5f32ccbd7ee9",1411278322994,"","Sun Sep 21 05:45:22 +0000 2014",0,"","",NA,"chemistry makes me want to fucking die",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",NA,0,"513564625686638592","{ ""id"" : 145818201 , ""id_str"" : ""145818201"" , ""name"" : ""i'm a muffin."" , ""screen_name"" : ""enerharas"" , ""location"" : ""UNM"" , ""url"" :  null  , ""description"" : ""Keep your heart closed and your legs open"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 481 , ""friends_count"" : 219 , ""listed_count"" : 1 , ""favourites_count"" : 806 , ""statuses_count"" : 23853 , ""created_at"" : ""Wed May 19 23:38:37 +0000 2010"" , ""utc_offset"" : -25200 , ""time_zone"" : ""Pacific Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""000000"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/828568066/c9d7ce2bd08d1179fefdcbebfe56ce16.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/828568066/c9d7ce2bd08d1179fefdcbebfe56ce16.jpeg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""009999"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""EFEFEF"" , ""profile_text_color"" : ""F50303"" , ""profile_use_background_image"" : false , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/510644112278552577/ny22PHZb_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/510644112278552577/ny22PHZb_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/145818201/1410582122"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:45:24 MST 2014","","false","false","en","","5.1356463232660685E17","",NA,"541e65f277da5f32ccbd7eea",1411278324578,"","Sun Sep 21 05:45:24 +0000 2014",0,"{ ""id"" : ""5635c19c2b5078d1"" , ""url"" : ""https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json"" , ""place_type"" : ""admin"" , ""name"" : ""Virginia"" , ""full_name"" : ""Virginia, US"" , ""country_code"" : ""US"" , ""country"" : ""United States"" , ""bounding_box"" : { ""type"" : ""Polygon"" , ""coordinates"" : [ [ [ -83.67529 , 36.540739] , [ -83.67529 , 39.466012] , [ -75.16644 , 39.466012] , [ -75.16644 , 36.540739]]]} , ""attributes"" : { }}","{ ""type"" : ""Point"" , ""coordinates"" : [ -81.323183 , 36.901319]}",NA,"""CAN I STILL GET INTO HEAVEN IF I KILL MYSELF"" ������������ #givemethemfeels",NA,"{ ""type"" : ""Point"" , ""coordinates"" : [ 36.901319 , -81.323183]}","{ ""hashtags"" : [ { ""text"" : ""givemethemfeels"" , ""indices"" : [ 50 , 66]}] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513564632326606849","{ ""id"" : 289389212 , ""id_str"" : ""289389212"" , ""name"" : ""Joey Lupardus"" , ""screen_name"" : ""JoeyLupardus"" , ""location"" : ""Pineville"" , ""url"" :  null  , ""description"" : ""Volunteer Fire Fighter... Music enthusiast... Future Marine... Shane-Booty-Grabber Victim"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 519 , ""friends_count"" : 592 , ""listed_count"" : 0 , ""favourites_count"" : 3331 , ""statuses_count"" : 7824 , ""created_at"" : ""Thu Apr 28 15:22:10 +0000 2011"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/504448225630109696/X1xrwiSy_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/504448225630109696/X1xrwiSy_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/289389212/1399813953"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:45:27 MST 2014","","false","false","en","","5.1356464594512691E17","",NA,"541e65f577da5f32ccbd7eec",1411278327826,"","Sun Sep 21 05:45:27 +0000 2014",0,"","",NA,"Will they send me to hell? Can I still get into heaven if I kill myself?",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513564645945126913","{ ""id"" : 40946545 , ""id_str"" : ""40946545"" , ""name"" : ""Courtney Freeman"" , ""screen_name"" : ""DasMothership"" , ""location"" : ""Gunshine State"" , ""url"" :  null  , ""description"" : ""the Lion never fears the hyena. #mermaid #sunkissedcity"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 1605 , ""friends_count"" : 1017 , ""listed_count"" : 10 , ""favourites_count"" : 14878 , ""statuses_count"" : 21625 , ""created_at"" : ""Mon May 18 19:29:35 +0000 2009"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""90544A"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/378800000161394865/U_vHNeH1.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/378800000161394865/U_vHNeH1.jpeg"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""472920"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""C4FFC9"" , ""profile_text_color"" : ""5ECDE0"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/505411968367226880/gPLftcs1_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/505411968367226880/gPLftcs1_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/40946545/1408643404"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
